nameWithOwner,owner,description,primaryLanguage,stars,forks,createdAt,updatedAt,repositoryAge,daysSinceUpdate,mergedPullRequests,releases,openIssues,closedIssues,totalIssues,closedIssuesRatio,watchers,url
FlowiseAI/Flowise,FlowiseAI,"Build AI Agents, Visually",TypeScript,50390,23871,2023-03-31T12:23:09Z,2026-03-05T17:53:04Z,1070,0,1570,80,636,1870,2506,0.7462090981644054,0,https://github.com/FlowiseAI/Flowise
dockur/windows,dockur,Windows inside a Docker container.,Shell,50224,4075,2024-01-14T13:09:40Z,2026-03-05T17:32:12Z,781,0,518,119,100,881,981,0.8980632008154944,0,https://github.com/dockur/windows
jgthms/bulma,jgthms,Modern CSS framework based on Flexbox,CSS,50057,3905,2016-01-23T23:48:34Z,2026-03-05T16:56:40Z,3693,0,646,22,340,2403,2743,0.8760481224936201,0,https://github.com/jgthms/bulma
jesseduffield/lazydocker,jesseduffield,The lazier way to manage everything docker,Go,49986,1576,2019-05-18T08:53:50Z,2026-03-05T16:47:55Z,2483,0,191,45,193,204,397,0.5138539042821159,0,https://github.com/jesseduffield/lazydocker
harry0703/MoneyPrinterTurbo,harry0703,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,Python,49957,7089,2024-03-11T02:57:34Z,2026-03-05T17:33:18Z,724,0,145,9,218,400,618,0.6472491909385113,0,https://github.com/harry0703/MoneyPrinterTurbo
Avik-Jain/100-Days-Of-ML-Code,Avik-Jain,100 Days of ML Coding,Unknown,49759,11319,2018-07-05T09:11:43Z,2026-03-05T15:54:19Z,2800,0,6,0,0,0,0,0.0,0,https://github.com/Avik-Jain/100-Days-Of-ML-Code
mastodon/mastodon,mastodon,"Your self-hosted, globally interconnected microblogging community",Ruby,49708,7405,2016-02-22T15:01:25Z,2026-03-05T16:27:34Z,3664,0,19157,327,4192,8545,12737,0.6708801130564497,0,https://github.com/mastodon/mastodon
cypress-io/cypress,cypress-io,"Fast, easy and reliable testing for anything that runs in a browser.",TypeScript,49595,3400,2015-03-04T00:46:28Z,2026-03-05T16:41:36Z,4019,0,8073,387,1201,14120,15321,0.9216108609098623,0,https://github.com/cypress-io/cypress
NARKOZ/hacker-scripts,NARKOZ,Based on a true story,JavaScript,49428,6672,2015-11-21T19:05:09Z,2026-03-05T15:07:35Z,3756,0,63,0,36,68,104,0.6538461538461539,0,https://github.com/NARKOZ/hacker-scripts
odoo/odoo,odoo,Odoo. Open Source Apps To Grow Your Business.,Python,49320,31716,2014-05-13T15:38:58Z,2026-03-05T17:27:40Z,4314,0,6182,0,3561,15253,18814,0.8107260550653769,0,https://github.com/odoo/odoo
lyswhut/lx-music-desktop,lyswhut,一个基于 Electron 的音乐软件,TypeScript,49144,6658,2019-08-14T14:31:08Z,2026-03-05T16:34:44Z,2395,0,88,112,1078,1275,2353,0.5418614534636634,0,https://github.com/lyswhut/lx-music-desktop
dkhamsing/open-source-ios-apps,dkhamsing,:iphone: Collaborative List of Open-Source iOS Apps,Unknown,49110,5728,2015-01-26T23:32:34Z,2026-03-05T17:28:47Z,4055,0,1543,37,0,333,333,1.0,0,https://github.com/dkhamsing/open-source-ios-apps
AlistGo/alist,AlistGo,"🗂️A file list/WebDAV program that supports multiple storages, powered by Gin and Solidjs. / 一个支持多存储的文件列表/WebDAV程序，使用 Gin 和 Solidjs。",Go,49110,7984,2020-12-23T17:40:29Z,2026-03-05T17:56:45Z,1898,0,899,143,543,3890,4433,0.8775095871870066,0,https://github.com/AlistGo/alist
jellyfin/jellyfin,jellyfin,The Free Software Media System - Server Backend & API,C#,49065,4505,2018-12-09T06:36:45Z,2026-03-05T17:50:01Z,2643,0,5175,102,633,7558,8191,0.9227200586009034,0,https://github.com/jellyfin/jellyfin
nlohmann/json,nlohmann,JSON for Modern C++,C++,49027,7323,2013-07-04T08:47:49Z,2026-03-05T17:02:47Z,4627,0,1007,45,37,2330,2367,0.9843683988170681,0,https://github.com/nlohmann/json
dbeaver/dbeaver,dbeaver,Free universal database tool and SQL client,Java,48954,4059,2015-10-21T08:26:28Z,2026-03-05T17:27:02Z,3788,0,6727,243,3162,16848,20010,0.8419790104947527,0,https://github.com/dbeaver/dbeaver
mem0ai/mem0,mem0ai,Universal memory layer for AI Agents,Python,48822,5438,2023-06-20T08:58:36Z,2026-03-05T17:37:15Z,989,0,1819,273,458,938,1396,0.671919770773639,0,https://github.com/mem0ai/mem0
huginn/huginn,huginn,Create agents that monitor and act on your behalf.  Your agents are standing by!,Ruby,48811,4225,2013-03-10T06:00:31Z,2026-03-05T16:53:39Z,4743,0,1056,1,603,1576,2179,0.7232675539238183,0,https://github.com/huginn/huginn
TanStack/query,TanStack,"🤖 Powerful asynchronous state management, server-state utilities and data fetching for the web. TS/JS, React Query, Solid Query, Svelte Query and Vue Query.",TypeScript,48703,3720,2019-09-10T19:23:58Z,2026-03-05T15:40:08Z,2367,0,3200,1000,70,2203,2273,0.9692036955565332,0,https://github.com/TanStack/query
ChrisTitusTech/winutil,ChrisTitusTech,"Chris Titus Tech's Windows Utility - Install Programs, Tweaks, Fixes, and Updates",PowerShell,48584,2564,2022-04-28T02:25:19Z,2026-03-05T17:27:31Z,1407,0,1065,34,5,2141,2146,0.9976700838769804,0,https://github.com/ChrisTitusTech/winutil
iamkun/dayjs,iamkun,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API,JavaScript,48579,2424,2018-04-10T09:26:44Z,2026-03-05T12:55:34Z,2886,0,715,125,958,867,1825,0.47506849315068495,0,https://github.com/iamkun/dayjs
JuliaLang/julia,JuliaLang,The Julia Programming Language,Julia,48529,5750,2011-04-21T07:01:50Z,2026-03-05T17:19:35Z,5432,0,26880,195,3844,21991,25835,0.8512095993806851,0,https://github.com/JuliaLang/julia
ReactiveX/RxJava,ReactiveX,RxJava – Reactive Extensions for the JVM – a library for composing asynchronous and event-based programs using observable sequences for the Java VM.,Java,48490,7600,2013-01-08T20:11:48Z,2026-03-05T13:24:23Z,4803,0,3377,243,14,3167,3181,0.995598868280415,0,https://github.com/ReactiveX/RxJava
algorithm-visualizer/algorithm-visualizer,algorithm-visualizer,:fireworks:Interactive Online Platform that Visualizes Algorithms from Code,JavaScript,48372,7578,2016-05-15T00:27:45Z,2026-03-05T15:41:16Z,3581,0,183,0,47,76,123,0.6178861788617886,0,https://github.com/algorithm-visualizer/algorithm-visualizer
pandas-dev/pandas,pandas-dev,"Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more",Python,48061,19721,2010-08-24T01:37:33Z,2026-03-05T16:43:11Z,5672,0,27963,118,3440,24713,28153,0.877810535289312,0,https://github.com/pandas-dev/pandas
moment/moment,moment,"Parse, validate, manipulate, and display dates in javascript.",JavaScript,48058,7019,2011-03-01T02:46:06Z,2026-03-05T15:39:50Z,5483,0,714,0,251,3915,4166,0.9397503600576093,0,https://github.com/moment/moment
sansan0/TrendRadar,sansan0,"⭐AI-driven public opinion & trend monitor with multi-platform aggregation, RSS, and smart alerts.🎯 告别信息过载，你的 AI 舆情监控助手与热点筛选工具！聚合多平台热点 +  RSS 订阅，支持关键词精准筛选。AI 翻译 +  AI 分析简报直推手机，也支持接入 MCP 架构，赋能 AI 自然语言对话分析、情感洞察与趋势预测等。支持 Docker ，数据本地/云端自持。集成微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 等渠道智能推送。",Python,48056,22492,2025-04-28T11:42:16Z,2026-03-05T17:41:02Z,311,0,1,0,35,361,396,0.9116161616161617,0,https://github.com/sansan0/TrendRadar
hashicorp/terraform,hashicorp,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",Go,47876,10234,2014-03-13T22:25:48Z,2026-03-05T15:48:54Z,4374,0,13205,403,1770,19844,21614,0.9181086332932359,0,https://github.com/hashicorp/terraform
x64dbg/x64dbg,x64dbg,An open-source user mode debugger for Windows. Optimized for reverse engineering and malware analysis.,C++,47830,2681,2015-04-11T20:48:23Z,2026-03-05T15:49:25Z,3980,0,774,4,576,2110,2686,0.7855547282204021,0,https://github.com/x64dbg/x64dbg
upstash/context7,upstash,Context7 MCP Server -- Up-to-date code documentation for LLMs and AI code editors,TypeScript,47816,2258,2025-03-26T23:40:39Z,2026-03-05T17:56:40Z,343,0,264,49,147,1520,1667,0.9118176364727054,0,https://github.com/upstash/context7
lllyasviel/Fooocus,lllyasviel,Focus on prompting and generating,Python,47806,7808,2023-08-09T18:43:40Z,2026-03-05T17:01:02Z,938,0,448,21,223,1419,1642,0.8641900121802679,0,https://github.com/lllyasviel/Fooocus
type-challenges/type-challenges,type-challenges,Collection of TypeScript type challenges with online judge,TypeScript,47775,5219,2020-07-23T14:33:11Z,2026-03-05T16:04:31Z,2051,0,600,0,33047,3998,37045,0.10792279659873127,0,https://github.com/type-challenges/type-challenges
expo/expo,expo,"An open-source framework for making universal native apps with React. Expo runs on Android, iOS, and the web.",TypeScript,47723,11225,2016-08-15T17:14:25Z,2026-03-05T17:03:52Z,3489,0,20628,0,328,17802,18130,0.9819084390512962,0,https://github.com/expo/expo
serhii-londar/open-source-mac-os-apps,serhii-londar,🚀 Awesome list of open source applications for macOS. https://t.me/s/opensourcemacosapps,Unknown,47700,2479,2017-11-03T02:35:33Z,2026-03-05T11:26:12Z,3044,0,614,0,9,210,219,0.958904109589041,0,https://github.com/serhii-londar/open-source-mac-os-apps
kelseyhightower/kubernetes-the-hard-way,kelseyhightower,Bootstrap Kubernetes the hard way. No scripts.,Unknown,47647,15545,2016-07-07T14:15:27Z,2026-03-05T17:11:02Z,3528,0,73,0,22,416,438,0.9497716894977168,0,https://github.com/kelseyhightower/kubernetes-the-hard-way
minimaxir/big-list-of-naughty-strings,minimaxir,The Big List of Naughty Strings is a list of strings which have a high probability of causing issues when used as user-input data.,Python,47606,2163,2015-08-08T20:57:20Z,2026-03-05T17:31:33Z,3861,0,89,0,69,32,101,0.31683168316831684,0,https://github.com/minimaxir/big-list-of-naughty-strings
kamranahmedse/design-patterns-for-humans,kamranahmedse,An ultra-simplified explanation to design patterns,Unknown,47605,5503,2017-02-16T21:24:39Z,2026-03-05T15:43:42Z,3303,0,50,0,5,47,52,0.9038461538461539,0,https://github.com/kamranahmedse/design-patterns-for-humans
bigskysoftware/htmx,bigskysoftware,</> htmx - high power tools for HTML,JavaScript,47558,1568,2020-04-13T16:17:51Z,2026-03-05T16:08:20Z,2152,0,1049,27,603,1068,1671,0.6391382405745063,0,https://github.com/bigskysoftware/htmx
gogs/gogs,gogs,Gogs is a painless self-hosted Git service,Go,47545,5065,2014-02-12T01:57:08Z,2026-03-05T17:18:33Z,4404,0,1869,96,921,4255,5176,0.8220633693972179,0,https://github.com/gogs/gogs
skylot/jadx,skylot,Dex to Java decompiler,Java,47514,5438,2013-03-18T17:08:21Z,2026-03-05T17:21:57Z,4735,0,621,34,415,1635,2050,0.7975609756097561,0,https://github.com/skylot/jadx
karan/Projects,karan,:page_with_curl: A list of practical projects that anyone can solve in any programming language.,Unknown,47450,10667,2013-07-04T13:37:27Z,2026-03-05T04:55:08Z,4627,0,19,0,55,37,92,0.40217391304347827,0,https://github.com/karan/Projects
run-llama/llama_index,run-llama,LlamaIndex is the leading document agent and OCR platform,Python,47390,6912,2022-11-02T04:24:54Z,2026-03-05T17:27:01Z,1219,0,7639,425,216,6717,6933,0.9688446559930766,0,https://github.com/run-llama/llama_index
freqtrade/freqtrade,freqtrade,"Free, open source crypto trading bot",Python,47384,9901,2017-05-17T23:48:53Z,2026-03-05T16:23:09Z,3213,0,6325,110,30,5528,5558,0.9946023749550198,0,https://github.com/freqtrade/freqtrade
ggml-org/whisper.cpp,ggml-org,Port of OpenAI's Whisper model in C/C++,C++,47241,5260,2022-09-25T18:26:37Z,2026-03-05T17:32:30Z,1256,0,932,31,998,873,1871,0.4665954035275254,0,https://github.com/ggml-org/whisper.cpp
akullpp/awesome-java,akullpp,"A curated list of awesome frameworks, libraries and software for the Java programming language.",Unknown,47205,7638,2014-07-09T10:12:43Z,2026-03-05T17:36:51Z,4257,0,733,0,3,136,139,0.9784172661870504,0,https://github.com/akullpp/awesome-java
1c7/chinese-independent-developer,1c7,👩🏿‍💻👨🏾‍💻👩🏼‍💻👨🏽‍💻👩🏻‍💻中国独立开发者项目列表 -- 分享大家都在做什么,Unknown,47008,3967,2017-09-21T11:08:23Z,2026-03-05T14:24:03Z,3087,0,411,0,4,239,243,0.9835390946502057,0,https://github.com/1c7/chinese-independent-developer
typescript-cheatsheets/react,typescript-cheatsheets,Cheatsheets for experienced React developers getting started with TypeScript,JavaScript,46983,4291,2018-06-02T04:08:16Z,2026-03-05T16:16:12Z,2833,0,375,0,0,224,224,1.0,0,https://github.com/typescript-cheatsheets/react
brillout/awesome-react-components,brillout,Curated List of React Components & Libraries.,Unknown,46965,3721,2016-06-24T15:19:33Z,2026-03-05T17:39:27Z,3541,0,343,0,11,45,56,0.8035714285714286,0,https://github.com/brillout/awesome-react-components
